Filename,LOC,ForLoops,WhileLoops,IfStatements,O0ExecTime,O1ExecTime,O2ExecTime,O3ExecTime,OfastExecTime,BestFlag
program_1875.c,37,3,0,6,0.0515286922454834,0.0675249099731445,0.1680519580841064,0.0269982814788818,0.0565283298492431,-O3
program_1876.c,27,1,0,4,0.0936756134033203,0.1335418224334716,0.0347645282745361,0.1595330238342285,0.1400537490844726,-O2
program_1877.c,45,3,1,7,0.0876669883728027,0.1145219802856445,0.1105315685272216,0.0775346755981445,0.1075313091278076,-O3
program_1878.c,17,1,0,2,0.0515246391296386,0.06502366065979,0.0370073318481445,0.062000036239624,0.0866482257843017,-O2
program_1879.c,95,3,2,16,0.0965347290039062,0.0710096359252929,0.0440001487731933,0.0340003967285156,0.2500555515289306,-O3
program_1880.c,47,1,0,9,0.0580255985260009,0.057525634765625,0.058523416519165,0.0545210838317871,0.1560561656951904,-O3
program_1881.c,47,2,0,8,0.108048677444458,0.1890571117401123,0.0815253257751464,0.0750086307525634,0.1365249156951904,-O3
program_1882.c,27,1,0,4,0.1502003669738769,0.3690752983093261,0.1870369911193847,0.1175305843353271,0.0339984893798828,-Ofast
program_1883.c,79,3,0,15,0.3655335903167724,0.2635717391967773,0.0955228805541992,0.0475177764892578,0.0310022830963134,-Ofast
program_1884.c,17,1,0,2,0.0855262279510498,0.0780093669891357,0.0765206813812255,0.0775246620178222,0.1610510349273681,-O2
program_1885.c,29,1,0,5,0.1075251102447509,0.0455188751220703,0.0280025005340576,0.058528184890747,0.0490014553070068,-O2
program_1886.c,31,4,1,3,0.0685305595397949,0.0562293529510498,0.1336374282836914,0.0815231800079345,0.1045351028442382,-O1
program_1887.c,17,1,0,2,0.0795226097106933,0.0275182723999023,0.1368730068206787,0.0875244140625,0.1325335502624511,-O1
program_1888.c,53,2,0,8,0.0625271797180175,0.029998779296875,0.0605275630950927,0.1105244159698486,0.1380493640899658,-O1
program_1889.c,41,1,0,7,0.0295259952545166,0.0550086498260498,0.0975301265716552,0.0775322914123535,0.1710383892059326,-O0
program_1890.c,17,1,0,2,0.0905263423919677,0.1370527744293213,0.21879243850708,0.0655262470245361,0.0560011863708496,-Ofast
program_1891.c,35,1,0,6,0.1603124141693115,0.1182548999786377,0.0710008144378662,0.0400023460388183,0.0445289611816406,-O3
program_1892.c,45,1,1,7,0.1582257747650146,0.1075520515441894,0.0420005321502685,0.0895283222198486,0.0595231056213378,-O2
program_1893.c,37,2,1,5,0.1780436038970947,0.0390005111694335,0.0529999732971191,0.1800501346588134,0.0575227737426757,-O1
program_1894.c,17,1,0,2,0.0460095405578613,0.0925278663635253,0.0775232315063476,0.0595271587371826,0.0835270881652832,-O0
program_1895.c,17,1,0,2,0.0410010814666748,0.0300159454345703,0.0875241756439209,0.0865263938903808,0.1285326480865478,-O1
program_1896.c,67,2,0,11,0.0540060997009277,0.0480124950408935,0.0540106296539306,0.1035256385803222,0.1880574226379394,-O1
program_1897.c,51,4,0,7,0.123039960861206,0.0241789817810058,0.1225240230560302,0.0655171871185302,0.2173888683319091,-O1
program_1898.c,17,1,0,2,0.1240413188934326,0.101525068283081,0.0815184116363525,0.0700080394744873,0.0635271072387695,-Ofast
program_1899.c,27,0,3,2,0.1590509414672851,0.1425316333770752,0.030001163482666,0.095527172088623,0.0320093631744384,-O2
program_1900.c,31,1,0,5,0.066526174545288,0.045999526977539,0.0375235080718994,0.0515275001525878,0.0945258140563964,-O2
program_1901.c,19,0,1,2,0.0945277214050293,0.0290005207061767,0.0240013599395751,0.0279977321624755,0.0575273036956787,-O2
program_1902.c,17,1,0,2,0.0269999504089355,0.0400066375732421,0.0625269412994384,0.0771903991699218,0.0699987411499023,-O0
program_1903.c,59,2,4,8,0.0613279342651367,0.0629994869232177,0.0490105152130126,0.0735242366790771,0.051525592803955,-O2
program_1904.c,37,1,1,5,0.0315239429473876,0.0715317726135253,0.0720069408416748,0.1455378532409668,0.0865182876586914,-O0
program_1905.c,35,2,1,4,0.0780079364776611,0.049527883529663,0.0855243206024169,0.1055266857147216,0.0277163982391357,-Ofast
program_1906.c,17,1,0,2,0.0765199661254882,0.1959431171417236,0.1890466213226318,0.0410003662109375,0.0285241603851318,-Ofast
program_1907.c,33,1,0,5,0.0975232124328613,0.1334257125854492,0.1365272998809814,0.0545170307159423,0.0385317802429199,-Ofast
program_1908.c,37,3,0,6,0.1177618503570556,0.0399990081787109,0.0240013599395751,0.0485231876373291,0.0655276775360107,-O2
program_1909.c,79,1,3,13,0.0864641666412353,0.0975277423858642,0.0390112400054931,0.0405237674713134,0.0475175380706787,-O2
program_1910.c,103,0,1,20,0.2836191654205322,0.0530011653900146,0.0439963340759277,0.0555248260498046,0.2468135356903076,-O2
program_1911.c,25,1,0,4,0.0609991550445556,0.0390017032623291,0.0520095825195312,0.0795245170593261,0.210299015045166,-O1
program_1912.c,17,1,0,2,0.0420012474060058,0.021000862121582,0.0745258331298828,0.1025295257568359,0.2180488109588623,-O1
program_1913.c,17,1,0,2,0.0260083675384521,0.0530083179473876,0.0655262470245361,0.0535254478454589,0.0735187530517578,-O0
program_1914.c,69,3,1,11,0.1458609104156494,0.0689988136291503,0.1025254726409912,0.03452730178833,0.0263941287994384,-Ofast
program_1915.c,65,0,2,12,0.1330416202545166,0.0975241661071777,0.0765242576599121,0.0520074367523193,0.060997724533081,-O3
program_1916.c,73,1,0,14,0.0935204029083252,0.0730080604553222,0.0865271091461181,0.0569996833801269,0.1510534286499023,-O3
program_1917.c,23,1,0,3,0.0679173469543457,0.0920166969299316,0.0303127765655517,0.0735301971435546,0.041492223739624,-O2
program_1918.c,41,1,2,6,0.0240006446838378,0.0545251369476318,0.0669136047363281,0.0570073127746582,0.1115295886993408,-O0
program_1919.c,73,2,4,11,0.0905184745788574,0.0280075073242187,0.042520523071289,0.0430116653442382,0.3076179027557373,-O1
program_1920.c,17,1,0,2,0.0650010108947753,0.0290102958679199,0.0715281963348388,0.0429999828338623,0.1700475215911865,-O1
program_1921.c,31,1,0,5,0.0465254783630371,0.0279991626739501,0.0585291385650634,0.0445265769958496,0.1545231342315673,-O1
program_1922.c,35,2,0,5,0.1970515251159668,0.1513595581054687,0.0310010910034179,0.0393500328063964,0.0665175914764404,-O2
program_1923.c,19,0,1,2,0.1680500507354736,0.1863560676574707,0.0425169467926025,0.0375192165374755,0.0395271778106689,-O3
program_1924.c,31,3,0,4,0.2277247905731201,0.0560014247894287,0.0269992351531982,0.0525240898132324,0.1075246334075927,-O2
program_1925.c,75,0,1,13,0.2936587333679199,0.0459752082824707,0.0260469913482666,0.0290014743804931,0.1025295257568359,-O2
program_1926.c,43,5,1,5,0.253044843673706,0.1605799198150634,0.0250015258789062,0.0760102272033691,0.0685188770294189,-O2
program_1927.c,101,2,1,19,0.0244615077972412,0.0230016708374023,0.0279998779296875,0.0945301055908203,0.1695358753204345,-O1
program_1928.c,91,1,3,16,0.0595238208770751,0.0583491325378418,0.0410010814666748,0.1195235252380371,0.1155316829681396,-O2
program_1929.c,17,1,0,2,0.0602211952209472,0.023526906967163,0.0715124607086181,0.0489997863769531,0.0670011043548584,-O1
program_1930.c,83,2,1,15,0.1225254535675048,0.0795240402221679,0.1200397014617919,0.1037952899932861,0.0330007076263427,-Ofast
program_1931.c,19,0,1,2,0.1435356140136718,0.1285297870635986,0.1105256080627441,0.1110453605651855,0.0525181293487548,-Ofast
program_1932.c,25,1,2,2,0.2645721435546875,0.055011510848999,0.0600087642669677,0.0315136909484863,0.0765285491943359,-O3
program_1933.c,17,1,0,2,0.1165242195129394,0.1100459098815918,0.0649998188018798,0.0309994220733642,0.0805258750915527,-O3
program_1934.c,69,5,2,11,0.0605304241180419,0.0219993591308593,0.0820081233978271,0.0486421585083007,0.0645248889923095,-O1
program_1935.c,17,1,0,2,0.0525178909301757,0.1297953128814697,0.0595200061798095,0.0310006141662597,0.1585261821746826,-O3
program_1936.c,19,0,1,2,0.06402587890625,0.0269997119903564,0.0406465530395507,0.0369970798492431,0.0885248184204101,-O1
program_1937.c,29,1,1,4,0.0540311336517334,0.0485227108001709,0.0436437129974365,0.0440080165863037,0.078526496887207,-O2
program_1938.c,31,2,1,4,0.0965244770050048,0.0655198097229003,0.0717995166778564,0.121530532836914,0.0755257606506347,-O1
program_1939.c,19,0,1,2,0.0580058097839355,0.108525276184082,0.0455150604248046,0.0729556083679199,0.0415220260620117,-Ofast
program_1940.c,75,2,3,13,0.0915205478668212,0.0848000049591064,0.1285302639007568,0.0753262042999267,0.0765316486358642,-O3
program_1941.c,17,1,0,2,0.0915312767028808,0.1145210266113281,0.0305309295654296,0.0710082054138183,0.0180015563964843,-Ofast
program_1942.c,29,1,0,4,0.0830068588256836,0.0360009670257568,0.046527624130249,0.067328929901123,0.0665349960327148,-O1
program_1943.c,29,1,0,4,0.0475263595581054,0.0585267543792724,0.0688426494598388,0.0835177898406982,0.187532901763916,-O0
program_1944.c,83,1,5,11,0.0945298671722412,0.0281207561492919,0.0579996109008789,0.1025290489196777,0.1405224800109863,-O1
program_1945.c,19,0,1,2,0.0545306205749511,0.030001163482666,0.0390021800994873,0.0585343837738037,0.2020695209503173,-O1
program_1946.c,17,1,0,2,0.2755782604217529,0.1345283985137939,0.069526195526123,0.048525333404541,0.0360035896301269,-Ofast
program_1947.c,107,3,2,19,0.2701125144958496,0.0985276699066162,0.076526403427124,0.0735185146331787,0.1155192852020263,-O3
program_1948.c,35,0,2,5,0.3041048049926758,0.0975298881530761,0.0285146236419677,0.0529992580413818,0.0520017147064209,-O2
program_1949.c,17,1,0,2,0.0895283222198486,0.0360088348388671,0.0795331001281738,0.0440011024475097,0.143528938293457,-O1
program_1950.c,93,2,5,13,0.0845324993133544,0.1425256729125976,0.0219993591308593,0.0765273571014404,0.0690009593963623,-O2
program_1951.c,31,3,0,4,0.2200515270233154,0.0920081138610839,0.0240061283111572,0.0329971313476562,0.1135234832763671,-O2
program_1952.c,55,2,1,8,0.1035366058349609,0.0815269947052002,0.0379981994628906,0.2070462703704834,0.2625679969787597,-O2
program_1953.c,25,2,0,3,0.0325214862823486,0.0305185317993164,0.0670063495635986,0.1880505084991455,0.082005500793457,-O1
program_1954.c,17,1,0,2,0.0830078125,0.0861186981201171,0.090510606765747,0.0595145225524902,0.0755305290222168,-O3
program_1955.c,107,3,3,18,0.092527151107788,0.1245319843292236,0.1745338439941406,0.0755269527435302,0.1760554313659668,-O3
program_1956.c,19,0,1,2,0.0885322093963623,0.027421236038208,0.105522871017456,0.0705273151397705,0.1810522079467773,-O1
program_1957.c,85,1,1,15,0.0335903167724609,0.0265183448791503,0.0865247249603271,0.0690066814422607,0.1225237846374511,-O1
program_1958.c,25,0,1,3,0.1520519256591797,0.0645253658294677,0.1197633743286132,0.1155247688293457,0.0935268402099609,-O1
program_1959.c,17,1,0,2,0.0630018711090087,0.0825171470642089,0.0590090751647949,0.0896549224853515,0.2110562324523925,-O2
program_1960.c,29,1,0,4,0.1090254783630371,0.0455260276794433,0.1225218772888183,0.207341194152832,0.1005291938781738,-O1
program_1961.c,39,0,2,6,0.086763858795166,0.1740539073944091,0.1810512542724609,0.2130506038665771,0.1510488986968994,-O0
program_1962.c,93,3,2,16,0.2245681285858154,0.0490021705627441,0.0600075721740722,0.1764709949493408,0.0345182418823242,-Ofast
program_1963.c,71,2,3,12,0.1450560092926025,0.09051513671875,0.0575168132781982,0.0620207786560058,0.1275250911712646,-O2
program_1964.c,31,1,1,4,0.0840098857879638,0.1055238246917724,0.0485181808471679,0.0665278434753418,0.0305268764495849,-Ofast
program_1965.c,47,0,1,8,0.0590026378631591,0.0655219554901123,0.0705273151397705,0.040001630783081,0.083519697189331,-O3
program_1966.c,19,0,1,2,0.1355328559875488,0.1950478553771972,0.0765624046325683,0.1195325851440429,0.0955259799957275,-O2
program_1967.c,47,2,1,8,0.1970515251159668,0.109893798828125,0.0739490985870361,0.1455221176147461,0.2195956707000732,-O2
program_1968.c,17,1,0,2,0.053530216217041,0.047999620437622,0.1085238456726074,0.1710495948791504,0.0875227451324462,-O1
program_1969.c,19,0,1,2,0.0449995994567871,0.1045265197753906,0.1420481204986572,0.085545539855957,0.0725302696228027,-O0
program_1970.c,33,1,1,4,0.0950067043304443,0.0490021705627441,0.0638830661773681,0.0389962196350097,0.0620100498199462,-O3
program_1971.c,39,0,2,6,0.1155242919921875,0.0986280441284179,0.0725195407867431,0.0685269832611084,0.1315269470214843,-O3
program_1972.c,17,1,0,2,0.0675249099731445,0.085637092590332,0.0525152683258056,0.1312501430511474,0.0723400115966796,-O2
program_1973.c,73,3,1,11,0.068516731262207,0.0675218105316162,0.0855746269226074,0.0605244636535644,0.0470099449157714,-Ofast
program_1974.c,53,1,2,8,0.132411241531372,0.1165468692779541,0.0846281051635742,0.0229995250701904,0.0495235919952392,-O3
program_1975.c,63,5,1,10,0.0605332851409912,0.0265159606933593,0.0755302906036377,0.0735223293304443,0.1099183559417724,-O1
program_1976.c,43,2,1,6,0.0480108261108398,0.0635271072387695,0.0415256023406982,0.0705242156982421,0.1105272769927978,-O2
program_1977.c,75,2,3,12,0.0309994220733642,0.1128716468811035,0.0575270652770996,0.0505192279815673,0.0425250530242919,-O0
program_1978.c,39,2,1,6,0.1365339756011963,0.1035273075103759,0.0410065650939941,0.0410003662109375,0.0415165424346923,-O3
program_1979.c,29,2,1,3,0.1860449314117431,0.1375205516815185,0.0695207118988037,0.0535287857055664,0.2573761940002441,-O3
program_1980.c,19,0,1,2,0.1491403579711914,0.034757375717163,0.0455243587493896,0.0260009765625,0.0429980754852294,-O3
program_1981.c,17,1,0,2,0.1376307010650634,0.0727434158325195,0.0475199222564697,0.0319995880126953,0.0399987697601318,-O3
program_1982.c,101,2,3,17,0.0935225486755371,0.0340077877044677,0.0445187091827392,0.0335221290588378,0.1960535049438476,-O3
program_1983.c,25,3,0,3,0.0285267829895019,0.1680448055267334,0.1063270568847656,0.0790069103240966,0.146054983139038,-O0
program_1984.c,33,1,0,6,0.0560004711151123,0.0670018196105957,0.1430459022521972,0.0795295238494873,0.0260090827941894,-Ofast
program_1985.c,31,0,1,5,0.1106939315795898,0.1010351181030273,0.0665235519409179,0.0340006351470947,0.0520002841949462,-O3
program_1986.c,41,1,0,7,0.1530556678771972,0.0702977180480957,0.0685193538665771,0.0755257606506347,0.0459985733032226,-Ofast
program_1987.c,73,4,0,13,0.0639998912811279,0.074859619140625,0.0550084114074707,0.0787389278411865,0.0555160045623779,-O2
program_1988.c,43,1,2,6,0.0332987308502197,0.0540003776550293,0.0695226192474365,0.0570118427276611,0.0610005855560302,-O0
program_1989.c,27,2,0,4,0.0447633266448974,0.0670087337493896,0.0635249614715576,0.061000108718872,0.0512330532073974,-O0
program_1990.c,39,0,1,6,0.0310006141662597,0.0400087833404541,0.0389995574951171,0.0645289421081543,0.113523244857788,-O0
program_1991.c,19,0,1,2,0.0365271568298339,0.0740087032318115,0.0715279579162597,0.1480622291564941,0.0975203514099121,-O0
program_1992.c,29,1,0,5,0.0490002632141113,0.0675649642944336,0.1186912059783935,0.0738577842712402,0.0855264663696289,-O0
program_1993.c,35,2,1,5,0.113821268081665,0.0495297908782959,0.0340003967285156,0.0240001678466796,0.0425267219543457,-O3
program_1994.c,117,1,4,20,0.0655219554901123,0.0835254192352294,0.0340015888214111,0.081773042678833,0.0585303306579589,-O2
program_1995.c,17,1,0,2,0.0630035400390625,0.0395286083221435,0.0548748970031738,0.0370011329650878,0.0704846382141113,-O3
program_1996.c,43,0,2,6,0.0319993495941162,0.0715270042419433,0.0490012168884277,0.0885226726531982,0.0420000553131103,-O0
program_1997.c,19,0,1,2,0.0705370903015136,0.0620052814483642,0.0635256767272949,0.0390019416809082,0.0560007095336914,-O3
program_1998.c,55,2,2,8,0.0495309829711914,0.0582251548767089,0.0280003547668457,0.0660099983215332,0.111523151397705,-O2
program_1999.c,53,1,2,9,0.0459985733032226,0.0539996623992919,0.0820050239562988,0.0915298461914062,0.2631459236145019,-O0
program_2000.c,19,0,1,2,0.0640017986297607,0.0585229396820068,0.1066739559173584,0.3356156349182129,0.4978508949279785,-O1
program_2001.c,19,0,1,2,0.1395292282104492,0.312589168548584,0.1448926925659179,0.0887513160705566,0.1195344924926757,-O3
program_2002.c,83,3,2,14,0.1782076358795166,0.0987715721130371,0.0530047416687011,0.0910134315490722,0.143294095993042,-O2
program_2003.c,109,2,3,19,0.1822991371154785,0.115757942199707,0.1477413177490234,0.0937085151672363,0.3089866638183594,-O3
program_2004.c,41,1,2,5,0.1077055931091308,0.0492269992828369,0.1144061088562011,0.0760238170623779,0.1547672748565673,-O1
program_2005.c,69,0,1,13,0.1315450668334961,0.140749454498291,0.1324162483215332,0.0331902503967285,0.1617622375488281,-O3
program_2006.c,17,1,0,2,0.1035261154174804,0.2012739181518554,0.0395174026489257,0.0601885318756103,0.0775225162506103,-O2
program_2007.c,43,0,1,7,0.0940022468566894,0.0884230136871337,0.1488256454467773,0.3008272647857666,0.0600011348724365,-Ofast
program_2008.c,19,0,1,2,0.1072118282318115,0.1510448455810547,0.0945253372192382,0.1160855293273925,0.0400104522705078,-Ofast
program_2009.c,57,3,4,7,0.0725176334381103,0.1106343269348144,0.045516014099121,0.0729997158050537,0.0640008449554443,-O2
program_2010.c,85,2,0,16,0.1259114742279052,0.1305286884307861,0.1085307598114013,0.0585343837738037,0.142524242401123,-O3
program_2011.c,19,0,1,2,0.0765175819396972,0.0465278625488281,0.0609989166259765,0.0451469421386718,0.0499660968780517,-O3
program_2012.c,37,1,2,5,0.0470111370086669,0.069000244140625,0.0515213012695312,0.0460002422332763,0.0815286636352539,-O3
program_2013.c,35,2,1,5,0.0430004596710205,0.1530523300170898,0.0895204544067382,0.0450043678283691,0.0575299263000488,-O0
program_2014.c,75,4,3,10,0.0720021724700927,0.0840883255004882,0.0400004386901855,0.1015272140502929,0.0920190811157226,-O2
program_2015.c,33,2,1,4,0.0855252742767334,0.1075320243835449,0.0975260734558105,0.0915179252624511,0.1215221881866455,-O0
program_2016.c,17,1,0,2,0.0380029678344726,0.0775179862976074,0.0730111598968505,0.1265251636505127,0.1130557060241699,-O0
program_2017.c,59,0,1,11,0.0645256042480468,0.2006335258483886,0.1075267791748046,0.0745279788970947,0.0735280513763427,-O0
program_2018.c,43,0,3,6,0.1245243549346923,0.4091415405273437,0.0765285491943359,0.0646460056304931,0.0948717594146728,-O3
program_2019.c,111,1,6,17,0.2416772842407226,0.1690394878387451,0.1710495948791504,0.0545251369476318,0.0685245990753173,-O3
program_2020.c,19,0,1,2,0.2530522346496582,0.0830078125,0.0475502014160156,0.0249993801116943,0.0739350318908691,-O3
program_2021.c,39,0,2,5,0.223048448562622,0.0549995899200439,0.0767366886138916,0.0470011234283447,0.0569996833801269,-O3
program_2022.c,37,0,2,5,0.0740060806274414,0.0430026054382324,0.0847373008728027,0.0825245380401611,0.1035211086273193,-O1
program_2023.c,33,1,1,5,0.0755248069763183,0.044114351272583,0.075735330581665,0.0759379863739013,0.2320528030395507,-O1
program_2024.c,67,0,3,10,0.1472110748291015,0.2150411605834961,0.1390483379364013,0.1079940795898437,0.0515289306640625,-Ofast
program_2025.c,41,0,2,6,0.2190475463867187,0.0545246601104736,0.0600082874298095,0.0740110874176025,0.0630099773406982,-O1
program_2026.c,39,0,1,6,0.0925309658050537,0.0359983444213867,0.106525182723999,0.0605192184448242,0.0634989738464355,-O1
program_2027.c,29,1,0,5,0.122992992401123,0.1038987636566162,0.0495305061340332,0.0570003986358642,0.0605168342590332,-O2
program_2028.c,45,1,1,7,0.0855250358581543,0.0630035400390625,0.1165294647216796,0.0742509365081787,0.1305010318756103,-O1
program_2029.c,19,0,1,2,0.0964195728302002,0.0495345592498779,0.0619013309478759,0.1285302639007568,0.4017894268035888,-O1
program_2030.c,19,0,1,2,0.0620086193084716,0.0495293140411376,0.1045317649841308,0.0647566318511962,0.0896706581115722,-O1
program_2031.c,35,1,1,5,0.0925209522247314,0.0885303020477294,0.0520026683807373,0.1412255764007568,0.1249623298645019,-O2
program_2032.c,73,3,4,11,0.1055283546447753,0.4217057228088379,0.0928430557250976,0.0805072784423828,0.0585262775421142,-Ofast
program_2033.c,19,0,1,2,0.2485737800598144,0.0720086097717285,0.0775885581970214,0.0292706489562988,0.0680110454559326,-O3
program_2034.c,27,1,0,4,0.1438922882080078,0.0590019226074218,0.0907444953918457,0.1190378665924072,0.0495266914367675,-Ofast
program_2035.c,91,2,0,18,0.1184241771697998,0.1594316959381103,0.0482659339904785,0.0291523933410644,0.0650074481964111,-O3
program_2036.c,51,2,2,8,0.1192383766174316,0.0805330276489257,0.134526252746582,0.0429990291595459,0.0505309104919433,-O3
program_2037.c,109,5,2,18,0.1285233497619629,0.1107428073883056,0.0880370140075683,0.0965275764465332,0.1179499626159668,-O2
program_2038.c,33,0,1,5,0.100527286529541,0.0707373619079589,0.1245248317718505,0.0685291290283203,0.0665328502655029,-Ofast
program_2039.c,19,0,1,2,0.0715820789337158,0.0819666385650634,0.0846433639526367,0.3919777870178222,0.0975344181060791,-O0
program_2040.c,97,2,5,14,0.2250628471374511,0.086515188217163,0.0485260486602783,0.1105268001556396,0.1365337371826172,-O2
program_2041.c,49,0,3,6,0.0935156345367431,0.0515227317810058,0.0635175704956054,0.094017744064331,0.2420556545257568,-O1
program_2042.c,57,1,5,7,0.0659997463226318,0.0835328102111816,0.1303191184997558,0.234570026397705,0.1275303363800048,-O0
program_2043.c,17,1,0,2,0.0465290546417236,0.1642127037048339,0.2759919166564941,0.1265220642089843,0.0955290794372558,-O0
program_2044.c,65,1,2,10,0.0430059432983398,0.1386973857879638,0.0929410457611084,0.138190746307373,0.082517385482788,-O0
program_2045.c,45,1,2,6,0.0915310382843017,0.1076395511627197,0.0905079841613769,0.100529670715332,0.0485260486602783,-Ofast
program_2046.c,19,0,1,2,0.0925261974334716,0.10052490234375,0.2470498085021972,0.1295242309570312,0.0940179824829101,-O0
program_2047.c,23,0,1,3,0.1335470676422119,0.2600538730621338,0.1135227680206298,0.1280441284179687,0.0800065994262695,-Ofast
program_2048.c,17,1,0,2,0.2010462284088134,0.1337764263153076,0.0670094490051269,0.0545225143432617,0.0955190658569336,-O3
program_2049.c,19,0,1,2,0.1055200099945068,0.0495338439941406,0.1205241680145263,0.0768964290618896,0.0840065479278564,-O1
program_2050.c,35,2,1,4,0.0905275344848632,0.0490102767944335,0.0725209712982177,0.0505158901214599,0.0875287055969238,-O1
program_2051.c,17,1,0,2,0.0915260314941406,0.0515236854553222,0.1065266132354736,0.0595173835754394,0.1097512245178222,-O1
program_2052.c,19,0,1,2,0.0620005130767822,0.1940500736236572,0.0708851814270019,0.0250015258789062,0.1055238246917724,-O3
program_2053.c,55,0,3,8,0.0540082454681396,0.0690004825592041,0.0905299186706543,0.1070451736450195,0.1025261878967285,-O0
program_2054.c,51,1,4,5,0.0355153083801269,0.0855181217193603,0.0475180149078369,0.050999641418457,0.243617296218872,-O0
program_2055.c,71,1,5,8,0.068932294845581,0.1390533447265625,0.1370515823364257,0.209052562713623,0.1515259742736816,-O0
program_2056.c,17,1,0,2,0.1005263328552246,0.093848705291748,0.1295328140258789,0.1165549755096435,0.0825276374816894,-Ofast
program_2057.c,55,1,0,11,0.1045255661010742,0.0600061416625976,0.1025254726409912,0.1720523834228515,0.0649995803833007,-O1
program_2058.c,63,3,2,10,0.1365361213684082,0.1290533542633056,0.0865261554718017,0.1552803516387939,0.1005280017852783,-O2
program_2059.c,29,1,3,2,0.1515555381774902,0.2155640125274658,0.0856609344482421,0.086738109588623,0.1540861129760742,-O2
program_2060.c,51,2,1,8,0.1415247917175293,0.198047399520874,0.0310003757476806,0.0700011253356933,0.1045186519622802,-O2
program_2061.c,17,1,0,2,0.0900299549102783,0.1290538311004638,0.1025235652923584,0.0985252857208252,0.0875301361083984,-Ofast
program_2062.c,89,2,2,15,0.0825264453887939,0.0685265064239502,0.11153244972229,0.1080503463745117,0.1205248832702636,-O1
program_2063.c,35,1,1,5,0.0500006675720214,0.0800099372863769,0.1395263671875,0.1366453170776367,0.0785245895385742,-O0
program_2064.c,33,2,1,4,0.145524263381958,0.1615238189697265,0.1460497379302978,0.0595245361328125,0.0755181312561035,-O3
program_2065.c,19,0,1,2,0.1175246238708496,0.1534404754638672,0.0450024604797363,0.1285338401794433,0.0745260715484619,-O2
program_2066.c,57,1,0,9,0.0775179862976074,0.0380003452301025,0.0609984397888183,0.0370020866394043,0.159031867980957,-O3
program_2067.c,45,3,0,7,0.0931258201599121,0.0645234584808349,0.0745251178741455,0.1325347423553466,0.0675249099731445,-O1
program_2068.c,65,3,0,13,0.0706334114074707,0.1255230903625488,0.0259983539581298,0.0745179653167724,0.0955324172973632,-O2
program_2069.c,71,4,2,10,0.0876522064208984,0.0995285511016845,0.0765247344970703,0.0629856586456298,0.0344736576080322,-Ofast
program_2070.c,53,1,0,11,0.0580101013183593,0.034524917602539,0.0805246829986572,0.1190721988677978,0.1674120426177978,-O1
program_2071.c,81,0,2,14,0.1430504322052002,0.0850207805633544,0.1265239715576172,0.0896651744842529,0.0865228176116943,-O1
program_2072.c,19,0,1,2,0.0885262489318847,0.1485285758972168,0.0615150928497314,0.1435263156890869,0.2655794620513916,-O2
program_2073.c,33,1,1,5,0.1066565513610839,0.0915143489837646,0.218578815460205,0.2190642356872558,0.0825228691101074,-Ofast
program_2074.c,19,0,1,2,0.047999620437622,0.1165220737457275,0.1035294532775878,0.071526288986206,0.0775284767150878,-O0
program_2075.c,19,0,1,2,0.079526662826538,0.099522590637207,0.0865254402160644,0.1075291633605957,0.0530011653900146,-Ofast
program_2076.c,29,0,2,3,0.102524995803833,0.1640553474426269,0.1783645153045654,0.1480491161346435,0.0845181941986084,-Ofast
program_2077.c,19,0,1,2,0.2475790977478027,0.1145288944244384,0.1310455799102783,0.0805573463439941,0.1783351898193359,-O3
program_2078.c,17,1,0,2,0.1345312595367431,0.1205241680145263,0.1215655803680419,0.096524953842163,0.0655233860015869,-Ofast
program_2079.c,19,0,1,2,0.1495246887207031,0.1100721359252929,0.1049854755401611,0.0985224246978759,0.1665270328521728,-O3
program_2080.c,83,2,1,14,0.1275124549865722,0.0555183887481689,0.1267263889312744,0.0590078830718994,0.052525520324707,-Ofast
program_2081.c,51,0,2,8,0.0585153102874755,0.1550426483154297,0.1345338821411132,0.1454591751098632,0.0785164833068847,-O0
program_2082.c,45,0,2,7,0.0630023479461669,0.1105213165283203,0.084526777267456,0.0965149402618408,0.0890123844146728,-O0
program_2083.c,37,2,1,5,0.0735201835632324,0.0727190971374511,0.1684687137603759,0.1265294551849365,0.1125330924987793,-O1
program_2084.c,17,1,0,2,0.1025264263153076,0.0279996395111084,0.0644190311431884,0.0815293788909912,0.1700384616851806,-O1
program_2085.c,17,1,0,2,0.0810108184814453,0.028003454208374,0.0330009460449218,0.2100470066070556,0.0915241241455078,-O1
program_2086.c,33,1,1,4,0.0873172283172607,0.0695252418518066,0.0460069179534912,0.1205251216888427,0.1115257740020752,-O2
program_2087.c,27,3,0,3,0.1225373744964599,0.3394498825073242,0.0915253162384033,0.2230503559112548,0.0555253028869628,-Ofast
program_2088.c,57,1,0,12,0.1105256080627441,0.1690495014190673,0.0955283641815185,0.0675196647644043,0.1252527236938476,-O3
program_2089.c,49,0,2,8,0.1550407409667968,0.1105306148529052,0.1425240039825439,0.1800489425659179,0.159564733505249,-O1
program_2090.c,63,2,4,9,0.1215279102325439,0.088526964187622,0.0769894123077392,0.1455326080322265,0.058039903640747,-Ofast
program_2091.c,29,0,1,4,0.0905289649963378,0.151515245437622,0.0805296897888183,0.4015820026397705,0.0785186290740966,-Ofast
program_2092.c,19,0,1,2,0.0625281333923339,0.1325147151947021,0.1675279140472412,0.1155352592468261,0.1025280952453613,-O0
